,Unnamed: 0,brand,alignment,CommonCrawl_alignment,CommonCrawl_resid_alignment
741,478,dilbert,0.04360880299651704,-0.15810892601093407,-0.03993435707840684
742,1080,pappas,0.043622552768129416,-0.14739336048124618,-0.06082583518372087
743,969,brooklyn,0.043624897124156466,-0.12196677773792856,0.103990355814571
744,239,fuelman,0.043714606029060084,-0.12414791626395907,0.0035265287366865947
745,1376,pmi,0.04388616023126116,-0.07934392357452119,-0.01631855486953628
746,566,halcon,0.04392613600427805,-0.12505957039543603,-0.04357052846138473
747,706,excedrin,0.04402913906701525,0.005113886691784877,0.11132997310645282
748,112,arche,0.044033067486186274,-0.03039847120135098,0.0378457943211389
749,425,aopa,0.044057587042403916,-0.027058961927473396,0.01806917081202817
750,1056,andiamo,0.04408994707152783,-0.037184756297215585,0.04265042165478111
751,1469,ruger,0.04409807374375778,-0.05333526740246852,0.015849270043057532
752,30,mondor,0.04423211546843105,-0.1124048555414939,-0.08613262276938628
753,1323,sunrise,0.04426358999991043,-0.01560370076116864,0.10400874722384376
754,671,venezia,0.044564148682713606,-0.06210232124713706,-0.03957937561642601
755,1214,precisioncraft,0.04462227980289731,-0.08790808384928013,-0.01945025823223431
756,579,papyrus,0.04482103188120802,-0.10117797552730799,-0.004389571123906275
757,368,cellcom,0.044824498006578783,-0.04466452322558026,0.02000703026073907
758,1029,lumenera,0.04483817966097423,-0.050429257910484845,0.050996398502473055
759,947,mentos,0.04485058099568045,-0.09400722146059133,-0.005996133671339202
760,1165,rei,0.044854909736879514,-0.033346747605996346,0.02547849829306048
761,1129,ukko,0.04488528131666112,-0.14735204783272313,-0.04369110448779735
762,1253,sealy,0.044929446579075334,-0.11735206253102196,-0.010483054393641916
763,1289,surya,0.045378902735157864,-0.07932461788751669,-0.026787707859420806
764,1383,sdc,0.04538237456160642,-0.06566199629234346,0.019404822794286194
765,93,patagonia,0.04553921504500059,-0.11598158700978635,-0.0792355361325091
766,1127,shakespeare,0.04567470683771497,-0.16656822408698135,0.11324517782244536
767,114,bally,0.04570393052472162,-0.11242230004580771,-0.03615730009806291
768,724,zing,0.045741038696479684,-0.10521804620946132,-0.07725816214226554
769,1334,bilco,0.04578549583251927,-0.1679925995136091,-0.07466766439500591
770,240,lindbergh,0.04581374876189643,-0.17385487701160007,-0.016028032248237276
771,1140,pl,0.045990349796146274,-0.08704024249134587,-0.05133483186606659
772,261,kpmg,0.04607889346495038,-0.03963137364538598,0.030000048654211492
773,1377,qmi,0.04618767724537142,0.03916682860538081,0.1644183877802647
774,428,minico,0.046895754384238486,-0.10368482296614072,-0.017209498012298773
775,399,suddenlink,0.047147684676023885,-0.030648286579884294,0.061489511242235055
776,329,lenda,0.04715578992947832,0.010639218916625087,0.09324773843174536
777,257,highmark,0.047231336107786064,-0.08301210027572425,0.006081584625777983
778,268,proshares,0.04727074879924256,-0.019095324748584552,0.09436816813995401
779,1032,nikon,0.04756662255613717,-0.1019232658214356,-0.038616177522476695
780,408,windstream,0.04797843677556868,-0.0025266037196563923,0.09539571083326659
781,750,florastor,0.04826475474524035,0.004412972958382689,0.06342096323587726
782,347,elevate,0.048360239579229115,-0.06166674344157677,0.05804810497048
783,913,dux,0.04838808727466243,-0.184691301795397,-0.15711036394757455
784,450,hitachi,0.048395748902149316,-0.025633693242704647,0.06740030212359163
785,1366,lutron,0.048406801221457664,-0.09747863722469857,-0.011740882509911399
786,1096,blakemore,0.04842161290357082,-0.09761131230630722,0.1123346781388388
787,385,nextstep,0.048482636646198334,-0.08128940529648714,0.019172147224114543
788,924,arden,0.04856628745114644,-0.05370031152370722,-0.011896880183598586
789,975,chang,0.04878895195005587,-0.13947329528622404,0.05636745047045977
790,248,blackrock,0.04885115321361815,-0.09650712247731444,0.010735146445621305
791,608,imagemakers,0.04890521668007266,-0.0920445370220324,0.014859333784207505
792,839,mezzetta,0.04892947740254998,-0.06701773193776649,0.014140220967759097
793,59,carters,0.049062912076668436,-0.14117426172830955,-0.1024611889141065
794,808,iwi,0.04925623158248975,0.018612763117995496,0.034925897615909265
795,1239,kingsdown,0.049386142165746036,-0.09849193782146182,0.05055550453803913
796,518,fastsigns,0.04944182164323345,-0.10405919538785297,-6.662070918653229e-05
797,640,gojo,0.049509692233374855,-0.10321779698229838,-0.04273551639118374
798,8,bogner,0.04953369215360022,-0.11637832856031041,-0.10098921475784542
799,484,jeffersons,0.04961641619795061,-0.17558463830559154,-0.017280932730767508
800,1415,ideapaint,0.04965438651537064,-0.02562354634876237,0.12003626456840918
801,503,admonsters,0.049655904769854715,-0.1366160739204706,-0.03748559636005239
802,1378,rapiscan,0.049690830913487,-0.019458569441974678,0.08460752303244559
803,963,altstadt,0.049731926229175175,-0.030474129288247345,0.13802602960510357
804,519,freeman,0.05019749417088756,-0.2662111803449722,-0.14607454550561916
805,1023,speakeasy,0.05030843121628027,-0.03273299542339178,0.15449114378722778
806,1399,firefly,0.05041358332776106,-0.03295943969027326,0.0952458411193706
807,639,garnier,0.050502242199751884,-0.1449506755791518,-0.029576926889037004
808,1007,celis,0.05056719076466841,-0.07651263889302763,0.08717312135582458
809,1432,winnebago,0.050613196787290114,-0.07778919795555861,0.04229056439765247
810,1446,oceania,0.050693720397026285,-0.027377854820990213,0.05334526776877413
811,601,careerbuilder,0.05079240427527328,-0.05929520960076899,0.030016496202600627
812,802,ctd,0.05085025200901347,0.0026825067833025663,0.02037836295568522
813,490,mynetworktv,0.05093290906473349,0.0013139748073315236,0.13158265250945345
814,936,nespresso,0.0510310239236088,-0.07675783965260845,0.025454281404201244
815,48,varsity,0.05116907410798329,-0.11187399101461037,-0.08637712141122408
816,303,hawthorn,0.05125522954489052,-0.08907604718915096,0.015438622768586485
817,1225,america,0.05138312593151528,-0.1870110737489915,-0.0007808428850391881
818,871,mayfield,0.0515739734748861,-0.19575553294739179,-0.01992654266421422
819,873,premia,0.05193461802372136,-0.0011142226809992186,0.08794925453803017
820,1035,sealife,0.0520723119561467,0.0009671378975219299,0.07263089798150327
821,148,soda,0.052105387772922715,-0.0757185800536694,-0.013579681803110755
822,616,teamhealth,0.05246153443588802,-0.10008648366887014,-0.008568795840374455
823,960,shearers,0.05248563359713421,-0.14534544586463705,0.009657435615932795
824,1388,simplisafe,0.05254053894309045,-0.16035181098483878,0.008768778704330758
825,1333,ansul,0.05262684524731097,-0.10355065687380184,-0.01532401717624485
826,565,gunlocke,0.0530423515498719,-0.06704573818162068,0.04060827171861317
827,983,michelob,0.05307261548476904,-0.09195214891653801,0.12629193442877898
828,358,citifinancial,0.053448368087045665,-0.043638139796104286,0.12159033145630888
829,1101,cortland,0.053499628215308084,-0.11666080826574259,0.08608805863650312
830,34,rapha,0.053544103439514316,-0.18991343727552615,-0.18620723256268212
831,1071,houlihans,0.05357495280731109,-0.06754209168164754,0.04407406354952831
832,1055,rubios,0.053780885221098806,-0.16138722575263753,-0.09513463346627116
833,590,lockhart,0.05393854899942138,-0.11855322687343064,0.014727119232052934
834,1454,windstar,0.0540770500124548,0.07398143141393068,0.15174979283303114
835,436,acer,0.0542637890473409,-0.027110833766860864,-0.0009707959617011319
836,541,pims,0.054496985003863616,-0.08931552298054418,-0.044953301862334635
837,892,venice,0.05468049147449303,-0.11322877917240601,0.0005851877157831975
838,497,tmz,0.054890038163632915,0.01527800710263133,0.07369127200400763
839,352,kasasa,0.05492436981664618,-0.06556747208426758,0.020561506641267137
840,406,vivo,0.055221000820344576,-0.04000453730909664,0.0052842129872773015
841,657,vaseline,0.055245663058924525,-0.053673696161433804,0.05900541802292074
842,1216,sango,0.05532683668267915,-0.0688666158084263,-0.04794820845444149
843,977,corona,0.05554578219011195,-0.11825465738959437,0.0893160708990724
844,941,coronado,0.055637350414172726,-0.09424380658609663,0.030760295713821974
845,1190,purina,0.055694461742187285,-0.036991449317661115,0.08160376249974145
846,759,ignite,0.05573094359239096,-0.02280602558869232,0.016601092589865397
847,529,mediamath,0.055846504027998164,-0.09719530024531749,0.004989987059289229
848,1357,hive,0.0561135744189513,-0.001511661616671222,0.0779048313141732
849,1426,maurer,0.056174867545140936,-0.207109912729945,-0.10591247914868059
850,363,arvig,0.05627319035963182,-0.0849338879543812,-0.02455872009704224
851,599,tempe,0.05659511972737837,-0.07242769451708633,0.0068761068420899185
852,901,loacker,0.056633869166008675,-0.08985103747299082,-0.039301676337072364
853,1167,simmons,0.05666081839550512,-0.23723973228190262,-0.0626296653408559
854,1187,husse,0.05694068091199081,-0.11110673825820597,0.0062936174025109625
855,605,efinancialcareers,0.05697166244748843,-0.08193953866883524,0.04715694672856148
856,1314,bounty,0.05746486173865599,-0.05752158202321861,0.03872804120455606
857,1061,applebees,0.05748538072581455,-0.02375448028644077,0.08164835004988569
858,875,ruggles,0.05752002910783634,-0.12973180848499857,0.006110907495082231
859,1280,panacea,0.05759217951616553,-0.06332487564722365,0.007064844411589584
860,485,jeopardy,0.05773384396425212,-0.011393743312528265,0.10590459515703082
861,1287,springs,0.05774971763233711,-0.09153755971657748,-0.0154214353768918
862,424,amica,0.05790803711290475,0.03964178264144193,0.09749727106395994
863,434,trubridge,0.057916651058579835,-0.16385094979406112,-0.06530528447291328
864,6,billabong,0.057934346489199935,-0.051600464873935194,-0.019078274506646828
865,1258,verlo,0.0579771061462671,-0.0691634329494975,0.043147531028105576
866,737,cosequin,0.05808336770266918,-0.09286724237469474,-0.05922002149639538
867,620,usps,0.05814892790368795,-0.016141625608797602,0.019107161360405127
868,1348,detex,0.058382802600810524,-0.06319136650487005,0.04478087681797579
869,1431,tiffin,0.058413063824227285,-0.04590090234443345,0.04348125764195812
870,1013,hensley,0.05846425784630185,-0.1675609693348468,0.06764421183705917
871,1364,lifeshield,0.0585139845888498,-0.01876782756972021,0.14014339654065439
872,457,xerox,0.058560457588033826,-0.10569602500622788,-0.04090973127528606
873,743,enzymedica,0.05862243451376184,-0.018471563155899248,0.03724653640189751
874,1461,legoland,0.05864633497233448,-0.09827389529161921,0.030539379747875975
875,189,mango,0.05865467844462181,-0.07782502790654172,-0.11121290598875269
876,1373,pdt,0.058667367486181725,-0.10138263360030492,-0.03515197707556936
877,538,optimalprint,0.05867712518264559,-0.07757054980482832,0.043862438123879105
878,285,marketaxess,0.05878925613274025,-0.15575497301316985,-0.0276878371191512
879,1034,princeton,0.059183361474561776,-0.155566240339572,-0.019350833756539176
880,1363,kwikset,0.05931448931590293,-0.0711270135472162,0.013628891481000714
881,628,chamonix,0.05936830295093056,-0.1196744167002605,0.0035643334829311233
882,1065,dennys,0.059377281715959636,-0.10308830175953443,-0.03255098033398417
883,760,immunocal,0.05937977479849675,-0.07021241229476903,-0.01582536746156711
884,1003,smirnoff,0.05944116214479703,-0.15061411912872352,0.09024095170521301
885,1244,lull,0.05944600303965065,-0.09990545717330271,-0.014855668103225654
886,548,shareasale,0.05945369754917675,-0.086744819228063,-0.002175863061794117
887,569,kimball,0.059479350414711835,-0.14647716319205611,-0.03593295944363465
888,853,skippy,0.05966622773062982,-0.18013325091467847,-0.08605696291423869
889,1221,vandor,0.05968033677808665,-0.11899042734614097,-0.08716214879708875
890,896,emperador,0.05988373887318401,-0.1428873081354703,-0.07111946087667191
891,507,blurb,0.059997875711068425,-0.02684687597210648,0.027879615677966454
892,421,oica,0.06037256647981114,-0.11520384140583428,-0.06036852607358536
893,1106,flambeau,0.06084286794826725,-0.1309157228163807,0.04690815768046142
894,1122,penn,0.0610178352531204,-0.17332899241567587,-0.05455823589370523
895,170,vasque,0.061179587674738224,-0.08567568294732074,0.004986467279859968
896,546,rethink,0.06119788988649311,-0.04040631765745477,0.04003745712687324
897,1460,disneyland,0.0612137974875198,-0.06453100106410764,0.10252714496089953
898,472,blindspot,0.0612287000159296,-0.012383731602469701,0.10321493876440199
899,115,balmain,0.0617582650256516,-0.04926737141696613,0.04043048484911611
900,44,stio,0.06195879797461756,-0.1669074073084198,-0.1582081138727863
901,1435,optima,0.06205701904748453,-0.0624919847774888,0.02435754659452955
902,925,keurig,0.062145323367307076,-0.027563655413505646,0.04706395933350792
903,1465,gamestop,0.06224346026083572,-0.07299053534503461,0.04555986033381465
904,1269,coolmax,0.06229863393348569,-0.030338118894190788,0.02591838967595443
905,1118,mystic,0.062427073525647775,-0.031123993362093406,0.13712254104276195
906,1215,riedel,0.0624900947846174,-0.1467537652710256,-0.12073348516880696
907,1340,aperio,0.06292652567847917,-0.05329034692374175,0.04362550625074431
908,374,firefox,0.062963195185336,-0.08754117119795203,-0.01017325138219994
909,567,haworth,0.0629937820548892,-0.08638648026079215,0.01338120212972198
910,224,scotiabank,0.06309234877140958,-0.06606121419930247,0.0665723577299792
911,1166,sears,0.06310249151243344,-0.08009638037876637,0.021804685527827376
912,1051,pappadeaux,0.06347544998730399,-0.09068449618597163,0.013158085506849587
913,1306,apc,0.06350510517918613,-0.0951212397524484,-0.05993721989080436
914,648,obagi,0.06365546554636002,0.01555355832636472,0.08405770082192196
915,845,kelloggs,0.06371437719741144,-0.11901421016133884,-0.04223636191442169
916,244,alliancebernstein,0.0637516977588863,-0.1757150877137773,0.02978970218041365
917,321,apgfcu,0.06383812662852391,-0.10896087035648219,0.0757604865666478
918,948,scripture,0.063854894251861,-0.0765099696678925,0.0500935600709076
919,1448,riverview,0.0639366643910125,-0.058815951211821135,0.044845863342037065
920,1092,caribou,0.06427592557366714,-0.03871842582911998,0.04020486549126106
921,80,hincapie,0.06451959838378954,-0.21277875080521894,-0.18828944614251183
922,124,cougar,0.06456800267471864,0.00726388375263712,0.08401055927479961
923,398,starry,0.06459391037522158,-0.036042568382102846,0.031244966620240913
924,664,bijan,0.06460326529141631,-0.14652935525503813,-0.13812848959232152
925,325,fhlbanks,0.06483730888965639,-0.11123605527135748,0.06220036047593415
926,927,folgers,0.06495620885100269,-0.08798388244275268,-0.009541725360483318
927,120,boden,0.06526285035434631,-0.11447829105899288,-0.03295255998037144
928,1179,nintendo,0.06527181963868628,-0.14299494233710133,-0.0046005700712754005
929,886,lindys,0.06534125923480334,-0.051072783014047,0.05751053326875423
930,717,larabar,0.06546988958497442,0.050548818885732316,0.09017538283215765
931,62,columbia,0.06552887958177335,-0.11735469934121859,-0.07889245857954996
932,957,pringles,0.06562557476372019,-0.09391922557829775,0.06455165671080769
933,274,vontobel,0.06568562608422653,-0.13950042112691846,-0.04991235692939385
934,610,jobsohio,0.06579798195060113,-0.17036938184831965,-0.08281682598978654
935,67,delta,0.06596699632495129,-0.06419474842674601,-0.04037737180548892
936,1231,duxiana,0.06597917425474563,-0.11950057549809248,0.011449999676210097
937,989,shiner,0.06613740141530225,-0.10661812553193521,0.10383960428085323
938,136,keds,0.06620670706116469,0.059749163674618425,0.12652691834750882
939,145,privo,0.06621569783924051,0.01632269720091934,0.09541297245481664
940,1203,libbey,0.06623625835747711,-0.024506367808398405,-0.0021321556782641585
941,643,johnsons,0.06638816195396934,-0.18909319414275857,-0.037198185791474034
942,782,precharge,0.06647318547419834,-0.08825069892619991,-0.02514586421604778
943,1202,lenox,0.06655629427149637,-0.09372796618123969,-0.07805085830800523
944,526,linx,0.06672728923093682,-0.12609412775754109,-0.0830349559718093
945,869,lactaid,0.06675871927698085,0.019603463649836096,0.11989747180071328
946,725,advantedge,0.06698490980381737,-0.04461502583645209,0.02546270253722898
947,745,epiq,0.067178146558751,0.018150567180705127,0.041470737793923185
948,996,wachusett,0.06727009814256876,-0.17843722876753038,0.06531577066291445
949,1344,california,0.06736430226130671,-0.13512567693272048,0.05103046204004496
950,1276,jomar,0.06750224292970575,-0.18044548444024017,-0.11825110270429089
951,16,flagpole,0.06821075079146767,-0.05114835195010546,-0.021641430472156668
952,1,alias,0.06821677186614095,-0.07577298242504021,-0.0529654863560796
953,1274,encapsys,0.06833923847669154,-0.10435553703226937,-0.03767587800001899
954,815,turmeric,0.06863171448398273,0.017713840989241704,0.06541338915966119
955,1330,sos,0.0688492184080858,-0.06473259182838462,-0.041453449833054115
956,1049,mayflower,0.06902755795288534,-0.016988161709151503,0.07791742903622734
957,997,widmer,0.06952513586711379,-0.1882922405260533,0.035463074028688944
958,672,osswald,0.06965797607261531,-0.06513618624041723,-0.03792463042950289
959,1218,steuben,0.07011506894814352,-0.1262629441330696,-0.09875003771239446
960,586,envypak,0.07022070897269418,-0.08124049057951543,0.029875243049460213
961,5,athleta,0.07024261478077024,0.141050611643512,0.17790153935228875
962,1173,capcom,0.07027216689383595,-0.06670155988865432,0.026183084393411604
963,1040,koerner,0.07032316773247912,-0.20841268288164616,-0.08932326178066116
964,1450,searcher,0.07033862767839577,-0.07944899508049025,0.016192098416655316
965,1286,splashpad,0.07048777060423493,-0.049676782112704126,0.03299032104242602
966,752,fuze,0.07059542747889128,-0.06840325213043577,-0.04388233938497246
967,252,edvest,0.0706282960559295,-0.1385365469372009,-0.048230777304086134
968,852,nutella,0.07070184140296729,-0.03328943785094059,0.06672170986378811
969,872,montage,0.07087604510390935,-0.10264470448534305,0.026251966439463238
970,1407,bullex,0.0713116409890606,-0.20738080497902414,-0.0753868022326156
971,1186,halo,0.07195663742133229,-0.004750766719173483,0.08861346354014664
972,1159,moser,0.07197070428096164,-0.15026022730081373,-0.05417209439348186
973,1279,northwest,0.0720012668000525,-0.09545534420819352,0.009381394352884577
974,540,pardot,0.07200174363890954,-0.05329213231059838,0.003933031328197407
975,1100,castaway,0.07220830193789106,-0.1175264251001311,0.09028925311705993
976,168,sperry,0.07236046132249177,-0.14098250288050118,-0.02435808802916084
977,711,vicks,0.07250911658883114,-0.11103632769099588,-0.003325383744286695
978,216,citibank,0.07271869829299653,-0.09599310597456714,0.03903825952956407
979,109,amalfi,0.07283558707282224,-0.07458138054470093,0.0031772784967258657
980,1083,roys,0.0730611566803642,-0.1305869197267227,-0.07647255427591201
981,1395,trinity,0.07320939964977398,-0.10261167184319966,0.04216637273994385
982,217,disney,0.07344339281871648,-0.05527268827435329,0.048119159960173366
983,10,converse,0.07348064079544203,-0.06265893511336133,-0.02831094889529487
984,809,moringa,0.07363448294694817,-0.09739370731342288,-0.06138369346336295
985,1045,sizzler,0.07368036919483803,-0.047575533912421884,0.04111377669161943
986,940,cogo,0.07376529987972408,-0.10674416137401341,-0.03155239274139193
987,1402,ripple,0.07384176106116215,-0.06680580575648222,0.0449226383174377
988,15,fila,0.07384332275997835,-0.017014591768991068,-0.002171859226787247
989,423,aacsb,0.07394129404784078,-0.13507562974092613,-0.08298680198982317
990,663,australis,0.07415822166926574,-0.039593803291168336,-0.020363731160857185
991,510,cues,0.07416892467864028,-0.020896757674651312,0.02061990323477781
992,479,doctors,0.07431836964939112,-0.06924612850566882,0.05427933172469307
993,797,vitamix,0.07432398113924643,0.05151719383236751,0.09089874103465868
994,420,humankind,0.07461088883025166,-0.07329218185153052,0.011099645464889014
995,837,mazola,0.07478840966597791,-0.09105946991690286,-0.025458781826303994
996,1299,maytag,0.0750813688305225,-0.017098592933277333,0.05838301722863512
997,1155,manduka,0.07515070967281917,0.06631779233233456,0.14568937915577604
998,1456,espresso,0.07518326943882675,-0.055007858213903645,0.03572823068863103
999,337,commonbond,0.07547660132332433,-0.10204376216551435,0.07475604169825482
1000,166,rockport,0.07549695569216283,-0.036931889668640895,0.08203675178791925
1001,1188,koha,0.07562590907170069,0.05526887336649993,0.12498400062934682
1002,1156,manitou,0.07570327446638371,-0.0641393212513209,0.05070071554009263
1003,58,carhartt,0.07577427457848787,-0.15595315167594986,-0.1399510609211947
1004,1102,cuda,0.07590659740534632,-0.08586507990240559,0.01541917427234559
1005,937,colombe,0.07595907086214602,-0.08431024019867833,-0.0021512162405325427
1006,55,bonobos,0.07604657491820048,-0.17129929473686423,-0.15504059023178746
1007,1144,spalding,0.07607455973763347,-0.15717840026137192,0.0006497049183428315
1008,467,singlehop,0.07637483967693412,-0.0967514139634092,0.013525002941141565
1009,492,ncis,0.07641379744971152,-0.051765334358782986,0.013324617363101629
1010,1135,elan,0.07643618937824329,-0.03812949451648755,0.041749722312016575
1011,1077,metro,0.07645460508709809,-0.03838783519808022,0.034607592201813746
1012,592,neenah,0.0765151675073332,-0.07163369035796045,0.006403731635061846
1013,282,scholarshare,0.07665475322182268,-0.12480994609020529,0.016306694736687215
1014,506,bazaarvoice,0.07706932400281938,-0.06549912672712185,0.02362625552750941
1015,522,gumgum,0.0771537986737427,-0.1981334609353629,-0.09441905379195296
1016,831,colavita,0.07776851231031298,-0.05901988454451937,0.01565823498254171
1017,1183,addiction,0.07779286656183931,0.04834060052767787,0.129260153799698
1018,393,serverpronto,0.07801865022997401,-0.07170213172449288,0.052734234098288736
1019,158,ellesse,0.07808337610160185,-0.022194532592423148,0.07874964051303304
1020,709,pfizer,0.07816867398419303,-0.09766771728425239,0.04344182503521698
1021,738,crs,0.07825680801765973,-0.04644218162592026,-0.028958978101194847
1022,495,telemundo,0.07826090533304975,-0.0010313496523225371,0.1216303135199919
1023,502,wtvf,0.07843988252265273,-0.061881529783918574,0.09765098722236787
1024,1016,raven,0.0787817671917683,-0.06979645093641011,0.11004253452600998
1025,187,loewe,0.07912221706637584,-0.09227255412738335,-0.1294775479345171
1026,309,westex,0.0791231775720802,-0.07484501205515076,0.007489130325293931
1027,1210,oneida,0.07928970812868033,-0.08654782964503202,-0.06147467778665873
1028,426,esl,0.07950475316948243,-0.001178303904828662,0.028983343164345574
1029,794,usana,0.07968367130004766,-0.07833408539148042,-0.054673712602180374
1030,280,massmutual,0.0797917199962563,-0.13264813306421344,0.0015511848341940998
1031,165,nfinity,0.07989399983112441,0.05534688682219357,0.15624197804962647
1032,1088,tippins,0.08005958489629666,-0.039227367289805394,0.04396017738648375
1033,92,pandora,0.08020183491314864,-0.012968841886367634,0.012689610090633229
1034,1074,kahunaville,0.08055990594189759,-0.1320955677979669,0.002132715903273229
1035,236,univision,0.08069569655036195,-0.09761604585698913,0.03255767632494396
1036,929,jameson,0.08096982933656316,-0.17043202145344657,-0.05165131656468584
1037,1259,voila,0.08141125951013059,-0.0578363475490033,0.06086174988793881
1038,417,cityteam,0.0814415789594557,-0.09997807937129116,-0.025868673983740702
1039,863,holanda,0.08159419082858603,-0.15155629125326592,-0.020493340930071796
1040,670,uomo,0.08192595820174756,-0.154022727440909,-0.15421670368188195
1041,76,gq,0.0819831871358038,-0.061983490766707075,-0.055273856047981844
1042,736,collagen,0.08207545463997196,0.014127849293143119,0.060164370068668344
1043,459,convio,0.08217004036785552,0.007715192389833533,0.07261678393982486
1044,284,upromise,0.08221884654014842,-0.021416096145408348,0.05774457280913592
1045,980,indio,0.08229582653296871,-0.12676405868427013,0.05503414697430059
1046,1291,talalay,0.08245415090262498,0.012673631355190465,0.06278893244419659
1047,1195,conserve,0.08249171638381755,-0.008692085858541594,0.01842230766238415
1048,1091,biggby,0.08261813557500515,-0.07222387481971582,-0.007177009517401932
1049,182,frye,0.082673866034074,-0.187324944336611,-0.21561352512992354
1050,105,zanella,0.08273301129694098,-0.1710280991784327,-0.13896162475945822
1051,1036,vivitar,0.08282598731046645,-0.030185777207746015,0.04543781751177206
1052,277,metlife,0.08288430240335509,-0.059007032251479734,0.013091865208248565
1053,602,careercenter,0.08308798846873626,-0.12456106153033569,0.004552810943604713
1054,570,knoll,0.0832382342736032,-0.13189408423559057,-0.05706235337965846
1055,1263,bassetti,0.08331533686311694,-0.09408997407526891,-0.010469140235072933
1056,1309,interstate,0.08333387446930204,-0.07201096774913318,0.053598014400371034
1057,726,advocare,0.0834555785683101,-0.05391044693798772,-0.013402410821738642
1058,1028,hovercam,0.08348386768972399,-0.10576568853040642,-0.0032161645804354815
1059,1251,reverie,0.08348519891566751,-0.018840877967425722,0.11374802732317404
1060,233,metabank,0.08364513520078297,-0.016426989174740905,0.11489848703708483
1061,603,careers,0.08378260666758855,0.025694634291039783,0.09096884322102176
1062,689,remington,0.08382290597683358,-0.11661786917449773,0.006974840675638321
1063,805,flyte,0.08407086062063585,-0.08216234711748974,-0.051367893288310325
1064,1341,arlo,0.08442817860601491,-0.17586152691168333,-0.10146648381655245
1065,1297,kenmore,0.08457800531537991,0.02479642171161364,0.11275969547180219
1066,827,bertolli,0.08458514846444301,-0.08587638208760869,-0.008181958096606531
1067,800,berocca,0.08459277603143775,-0.05146217386625199,-0.012512073170632361
1068,945,butterfinger,0.08466928391739939,-0.04166478652686062,0.08836263378550718
1069,938,nescafe,0.08476969674500598,-0.06800463107180385,0.013066898188257452
1070,523,iuniverse,0.08500456404059034,-0.027919562494719538,0.08518961737657128
1071,204,krewe,0.08502455196656196,-0.003482200214299541,0.03984093298945709
1072,81,hollister,0.08523485704629769,-0.12049713081992522,-0.0734492341237844
1073,955,medora,0.08523721220646538,-0.01780947005149961,0.08435593410159549
1074,70,dolfin,0.08528058700718016,-0.0825006781072461,-0.06382767744162052
1075,305,raiffeisenbank,0.08572539512234653,-0.04301631117788165,0.0798800394738172
1076,205,luxottica,0.0860972066789702,-0.08870074385714138,-0.008951914067579732
1077,1030,olympus,0.08622489548248735,-0.05111686143022274,0.03799267337873879
1078,149,sorel,0.08627952136187174,-0.09551452420626447,-0.02616249675283721
1079,933,sheetz,0.0862900650094329,-0.1123658529906473,-0.03000342079565506
1080,293,xm,0.08642022794808442,-0.12525078750677973,-0.10278416778328701
1081,174,brahmin,0.08660341088405796,-0.11078838427901193,-0.1412436062024982
1082,764,keto,0.08667026331531101,-0.02448778261568081,-0.0011378445683765653
1083,754,goodbelly,0.08685746762751,-0.1480346086997249,-0.07650937748590561
1084,733,carnivora,0.08687330993618941,-0.04838948278405661,0.0021464281985465357
1085,369,centurylink,0.08701938541480729,-0.027839541655668334,0.078576852364816
1086,1349,drager,0.08740433602431398,-0.0674009809400631,0.0368631251794722
1087,524,jkr,0.08759321745099857,-0.10562532142356103,0.05804000903086527
1088,409,wow,0.0879171189051056,-0.057498661380965266,-0.011903493166391624
1089,1197,fiesta,0.08798559666898834,0.05579410608720434,0.0839582197797999
1090,163,merrell,0.08828386963220675,-0.09974568534452068,0.027536668672622933
1091,90,nautica,0.08829464727682226,-0.04512271401797128,-0.020907310759669104
1092,1033,polaroid,0.08830772880516258,-0.04467560212619574,0.056696894906622955
1093,1303,unimac,0.08841258029626332,-0.05234510372031966,0.04774072866096728
1094,253,evergreen,0.08845217988425645,-0.023529685916679578,0.09949545969348057
1095,1320,cascades,0.08873231295347146,-0.07299191908792821,0.057027626305276996
1096,311,groundfloor,0.08883230721780269,-0.06206982408330468,0.055302442854810514
1097,1237,hastens,0.0890163335739163,-0.0998348510820509,0.03723285322910634
1098,825,ariston,0.0890361440843398,-0.16109230245459544,-0.06644152464085383
1099,85,lacoste,0.0890848903528916,-0.10568633849381381,-0.08465974718383354
1100,595,sato,0.08925178903941744,-0.1510304493552318,-0.0835144126288072
1101,899,keebler,0.08939434462834299,-0.1260071726428409,-0.08494525192218509
1102,100,valentino,0.08948160723013186,-0.16670284393140805,-0.11206063870773467
1103,988,schlafly,0.08952884717478146,-0.028831474646710008,0.14609084063966235
1104,1293,welspun,0.08969706434990338,-0.00180370265932309,0.053005736274362045
1105,376,gvtc,0.08989599313680338,-0.1214947126157497,-0.06736859875439419
1106,649,palmers,0.09018429516257452,-0.15441765015232134,-0.032268354764351144
1107,22,kjus,0.09038889151610674,-0.08832266255558563,-0.07938167336808379
1108,237,svm,0.09041180971971834,0.01940826836827327,0.08134546519613074
1109,774,natrol,0.0906783781274559,-0.00904448381268123,0.02431002469090913
1110,881,tillamook,0.0907069254589308,-0.05382693038395939,0.07000754346133378
1111,3,asics,0.09073031687539117,-0.012864622414203056,0.004842754267657174
1112,1338,alula,0.09090202881983736,-0.04115169323240235,0.04834928010118095
1113,449,epson,0.09098437030984256,-0.12965291113005661,-0.07668017619107353
1114,342,sofi,0.09102089160954638,0.009804720187078429,0.08153829403616275
