,Unnamed: 0,brand,alignment,Word2Vec_alignment,Word2Vec_resid_alignment,Wikipedia_alignment,Wikipedia_resid_alignment,Glove_alignment,Glove_resid_alignment,CommonCrawl_alignment,CommonCrawl_resid_alignment
1104,1293,welspun,0.089697064,0.08969706,-0.030581306,-0.102331694,0.018680033,-0.019540103,-0.127362698,-0.001803703,0.053005736
1105,376,gvtc,0.089895993,0.089895989,0.014591098,0,0.143680956,0.079803908,0.064277131,-0.121494713,-0.067368599
1106,649,palmers,0.090184295,0.090184291,-0.005947929,-0.129354394,0.021421021,-0.002009493,-0.090869027,-0.15441765,-0.032268355
1107,22,kjus,0.090388892,0.090388887,0.03521718,-0.121079146,-0.023077575,0.015567798,-0.007574294,-0.088322663,-0.079381673
1108,237,svm,0.09041181,0.090411805,0.088162719,0.009495814,0.089000462,0.024295089,0.039812906,0.019408268,0.081345465
1109,774,natrol,0.090678378,0.090678374,0.023709733,0,0.04228455,0.073995469,0.002211285,-0.009044484,0.024310025
1110,881,tillamook,0.090706925,0.090706921,0.054727037,-0.109839235,0.062400421,0.008359938,-0.037475534,-0.05382693,0.070007543
1111,3,asics,0.090730317,0.090730312,0.050806886,-0.096350047,-0.046487531,-0.023354774,-0.049651337,-0.012864622,0.004842754
1112,1338,alula,0.090902029,0.090902024,0.088979236,-0.140073464,-0.018592078,-0.008757169,0.041395585,-0.041151693,0.04834928
1113,449,epson,0.09098437,0.090984366,0.02559554,-0.101334252,-0.04755178,-0.033091887,-0.014582632,-0.129652911,-0.076680176
1114,342,sofi,0.091020892,0.091020887,0.073348816,-0.052647441,0.040317093,0.180684069,0.152793557,0.00980472,0.081538294
1115,1281,parachute,0.091387426,0.091387421,-0.045785088,-0.105217422,0.014800518,-0.03155872,-0.13882625,-0.108777668,-0.013160575
1116,861,dove,0.091397163,0.091397158,0.040327223,-0.084156596,0.003562366,0.09625244,0.028136223,-0.055470588,0.022268283
1117,697,schick,0.091490413,0.091490409,0.052317301,-0.172510311,-0.038839012,0.005189901,0.007461806,-0.121198282,0.029205509
1118,1128,sunline,0.091530335,0.09153033,0.146238989,-0.086323659,0.110021092,0.025516214,0.105608341,-0.085388381,0.078726891
1119,877,sdsu,0.091600348,0.091600343,0.047128892,-0.012018337,0.079692814,-0.022029134,-0.049636519,-0.122635914,-0.026339672
1120,458,virb,0.091713052,0.091713048,0.003156735,0,0.134816164,-0.056147596,-0.04297318,-0.075751964,-0.033893628
1121,1123,plano,0.091788612,0.091788607,0.151874332,-0.150294313,-0.021108014,0.002835883,0.105499983,-0.057982226,0.092115393
1122,1079,norms,0.091979552,0.091979547,0.050995281,-0.090064213,-0.023320657,-0.024953639,-0.052128062,-0.008148857,0.052218456
1123,1296,huebsch,0.092482342,0.092482337,0.040860849,-0.207751863,-0.07133134,-0.021304388,-0.058719651,-0.120496713,-0.035766283
1124,1209,noritake,0.092553925,0.092553921,-0.083880756,-0.079667617,0.017508649,0.092654008,0.025124123,0.060259096,0.091811469
1125,1358,holmatro,0.093004958,0.093004954,0.102197025,0,0.149508327,-0.06735427,-0.006429022,-0.095401885,0.041758087
1126,1410,behr,0.093579062,0.093579058,0.024720888,-0.165054522,-0.040445729,0.001081477,-0.027434498,-0.15813721,-0.066395314
1127,63,covers,0.093866714,0.093866709,0.040033031,-0.092974302,-0.026951438,0.056355504,0.018814339,-0.012194876,0.012022513
1128,180,etro,0.093907098,0.093907093,-0.139779039,-0.043911333,-0.051398478,0.006220218,-0.108930413,-0.107172022,-0.138793861
1129,270,symm,0.093971973,0.093971968,0.064555768,-0.16812504,-0.057293286,-0.015653114,0.012162179,-0.112774696,-0.049779006
1130,843,whirl,0.093980803,0.093980798,-0.016966605,-0.118514151,-0.021478478,0.104126373,-0.027186413,-0.021318757,0.031552206
1131,813,pines,0.093988483,0.093988479,-0.006845159,-0.167283085,-0.146194061,-0.004805812,-0.070645368,-0.161683572,-0.125157617
1132,688,polident,0.094069779,0.094069774,-0.091100866,0,0.154239945,-0.040317827,-0.121761194,0.015336598,0.089357877
1133,1002,mickeys,0.094245649,0.094245644,0.098100323,-0.117566932,0.114900867,-0.015010326,0.032955264,-0.100541471,0.095237922
1134,888,popsicle,0.09442788,0.094427875,0.062547057,-0.045212283,0.121890686,0.082156541,0.025023379,-0.035648714,0.105551771
1135,198,cartier,0.094466023,0.094466018,0.057123942,-0.177957652,-0.075329164,0.026708891,-0.014402428,-0.097792914,-0.009231023
1136,682,colgate,0.094559749,0.094559745,-0.031690904,-0.087963486,0.006988717,0.027092156,-0.086992661,-0.087286072,-0.034793562
1137,307,transunion,0.094694674,0.094694669,0.084582092,-0.167020101,-0.03118392,-0.050367641,-0.019843794,-0.02747885,0.065260943
1138,677,prive,0.095014388,0.095014383,-0.016064287,-0.114087299,-0.005192933,0.125471514,0.064290917,-0.047164368,0.055628682
1139,346,citimortgage,0.095137926,0.095137921,0.085364485,-0.051727694,0.128224546,0.005559016,0.027573105,0.004739253,0.138775268
1140,1300,milnor,0.09530092,0.095300915,0.027345288,-0.236176089,-0.129104984,0.017004682,-0.03056176,-0.095168584,-0.019661635
1141,419,diveheart,0.095304302,0.095304297,0.063484434,0,0.11938524,-0.025344446,-0.022682891,-0.079848663,0.005395896
1142,1022,pabst,0.095341834,0.095341829,0.137771565,-0.118586345,0.074759345,-0.052392972,0.01286652,-0.142006016,0.038543137
1143,481,fremantlemedia,0.095419377,0.095419372,0.074075119,-0.054581598,0.105004945,0.017287619,0.031610485,-0.122124001,0.086178662
1144,102,versace,0.095423719,0.095423714,0.052414558,-0.115888122,-0.049212565,0.112398454,0.074818747,-0.058077302,-0.033150692
1145,687,sensodyne,0.095696668,0.095696663,-0.038493997,-0.085982966,0.053962135,0.025167818,-0.074702781,-0.046620994,0.009910184
1146,710,robitussin,0.096214076,0.096214071,0.05453868,-0.147322273,0.032598949,0.021079337,-0.02486581,-0.066174205,0.122961685
1147,530,mindshare,0.09634707,0.096347065,0.05973416,-0.141121904,-0.04987172,-0.023164463,0.01954481,-0.046408727,0.039748387
1148,1109,gerber,0.097144661,0.097144657,0.161038401,-0.173685189,-0.004848043,-0.018053686,0.085105891,-0.14822033,0.019776853
1149,326,hecm,0.09716218,0.097162175,0.104138032,-0.035604762,0.109391405,0.082915986,0.100295857,-0.17766051,-0.096112372
1150,1211,oxo,0.097189187,0.097189182,-0.055161977,-0.001305468,0.039529587,0.061997983,-0.005264666,0.002273195,0.013549071
1151,1430,stoughton,0.097235554,0.097235549,0.073968762,-0.155460789,-0.015991187,0.011434069,0.063097288,-0.149336793,-0.021221823
1152,692,bevel,0.097602154,0.097602149,0.06935956,-0.090236479,0.016254408,-0.064389902,-0.047959,-0.164141558,-0.055478601
1153,878,sola,0.097803344,0.097803339,0.038746805,-0.074469495,0.018457092,0.043682338,-0.00990973,-0.031856348,0.044911248
1154,864,hudsonville,0.097863249,0.097863244,0.058893868,-0.126680333,0.080639463,-0.017295329,-0.057357568,-0.072412696,0.07135138
1155,826,bellucci,0.097942264,0.097942259,-0.002346538,-0.138118856,-0.01859459,0.191364827,0.044807999,-0.0908541,-0.007888657
1156,1009,estrella,0.098309764,0.098309759,0.1032345,-0.07285455,0.131407605,0.147218455,0.145781855,-0.010539939,0.16102039
1157,1262,avanti,0.098346534,0.098346529,-0.069185489,-0.145064443,-0.044522769,0.047076113,-0.100262892,-0.117103528,-0.041703711
1158,45,sugoi,0.09901325,0.099013245,0.054132127,-0.02282445,0.053522959,-0.013693357,-0.035723183,-0.021412794,-0.007593264
1159,431,pendo,0.099507548,0.099507543,0.034224921,-0.132757062,-0.030243896,0.056827689,0.054550339,-0.066613237,-0.007604069
1160,447,eos,0.099608444,0.099608439,0.020283698,0.027821817,0.068221968,0.061792917,0.067383735,-0.022320742,0.022351464
1161,1423,hillsboro,0.099692278,0.099692273,0.075747862,-0.097277885,0.040562995,0.002845508,0.060766063,-0.086756916,0.035531113
1162,705,motrin,0.099763277,0.099763272,0.047202867,-0.029922746,0.099257413,0.070690168,-0.010044688,-0.009540681,0.079615913
1163,1304,whirlpool,0.099768288,0.099768283,0.046708818,-0.083052195,0.03195045,0.008052497,-0.04199857,-0.001405221,0.113153955
1164,470,abc,0.099792207,0.099792202,0.049370291,-0.099263407,-0.028485352,0.066867427,0.07417381,-0.063890203,-0.016647444
1165,1181,plushies,0.100412815,0.10041281,0.033643959,-0.05382429,0.150835617,0.002812542,-0.094675433,-0.003804437,0.134567313
1166,1073,islands,0.100543654,0.100543649,0.051965688,-0.115759136,-0.031435997,0.006001592,-0.031965311,-0.082748656,0.007079013
1167,1255,talley,0.100590292,0.100590287,0.08662462,-0.147222457,0.010343478,0.029038849,0.013518513,-0.100339855,0.03989267
1168,587,frankfort,0.100609382,0.100609377,0.070215808,-0.167122721,0.001838659,-0.041133202,-0.056111886,-0.166377413,-0.022497652
1169,226,unionpay,0.100778794,0.100778789,0.092071454,-0.069722843,0.114091535,0.057825529,0.072922145,-0.104242265,0.024927055
1170,930,marley,0.100997795,0.10099779,0.025889283,-0.179479399,-0.087899533,0.055925109,-0.026156365,-0.111524661,-0.019855968
1171,1243,luft,0.101039289,0.101039284,0.084253966,-0.030854579,0.067444901,0.024905906,0.013924515,-0.062794011,0.016961783
1172,151,superfeet,0.101047067,0.101047062,-0.061484837,0,0.098591528,0.004910829,-0.122107374,-0.060671957,0.035478235
1173,1236,essentia,0.101256382,0.101256377,0.092644809,-0.077411197,0.120631022,0.073867038,0.054441809,0.020293548,0.140668994
1174,685,pola,0.10147833,0.101478325,-0.010189267,-0.076655968,-0.015686118,0.0525578,-0.062077347,-0.07677901,-0.040299505
1175,323,cibc,0.101816634,0.101816629,0.097479147,-0.057440862,0.020079324,-0.051952085,-0.022714211,-0.004002958,0.079122314
1176,509,cpr,0.101919923,0.101919918,0.054960718,-0.008178447,0.021091072,0.056761146,0.075962361,0.000568474,0.030059734
1177,235,paypal,0.10215456,0.102154555,0.109437876,-0.141515462,-0.009027576,-0.002918797,0.025421835,-0.09044689,0.014338922
1178,1427,newmar,0.102161626,0.102161621,0.087090824,-0.095178779,0.02723458,0.109900086,0.138132408,0.011032992,0.073780502
1179,735,cocoavia,0.102203674,0.102203669,0.033040565,0,0.04228455,0.055422323,-0.00306927,-0.158969823,-0.108232364
1180,1350,dsx,0.102228406,0.102228401,0.107241645,0.028265093,0.119752177,0.088481485,0.111210374,-0.016910985,0.16769082
1181,795,usp,0.102245023,0.102245018,0.000856908,-0.061345773,-0.050667246,-0.08926081,-0.127881988,-0.06589198,-0.045721468
1182,218,ebay,0.102634734,0.102634729,0.097218348,-0.087700444,0.005361247,-0.000857454,0.027579166,-0.067292853,0.010562018
1183,816,vega,0.102639292,0.102639287,-0.010529243,-0.118781273,-0.103437272,0.098219507,-0.012607773,-0.054488402,-0.025183965
1184,299,dmm,0.10265705,0.102657044,0.091798483,-0.024322872,0.025877476,0.00636341,0.026440598,0.027481729,0.076851251
1185,1044,perrys,0.102819435,0.10281943,0.051203674,-0.140028535,-0.044054158,-0.061011738,-0.079044051,-0.155438306,-0.076334683
1186,123,clarks,0.103145028,0.103145023,-0.013922798,-0.146080204,-0.05808876,0.075194485,-0.116840379,-0.098069675,-0.006022106
1187,1449,seabourn,0.103309859,0.103309854,0.083470171,-0.136464355,-0.004740186,0.113763998,0.06434686,0.003334068,0.088146567
1188,513,dixie,0.103445472,0.103445466,0.030555141,-0.073646733,-0.022536741,0.143972982,0.140881729,-0.038416158,0.022231383
1189,908,voortman,0.103593049,0.103593044,-0.055249777,-0.18234615,-0.090593442,0.022316531,-0.063466841,-0.107184769,-0.049332769
1190,1224,aireloom,0.104043889,0.104043883,0.082923059,0,0.173755821,0.064525577,0.05416411,0.03222189,0.167309169
1191,596,seton,0.104176863,0.104176858,0.070872427,-0.076292028,0.010652163,0.021655996,-0.007449725,-0.060071952,0.011634247
1192,702,biofreeze,0.104603073,0.104603068,-0.012380489,0,0.1389287,0.02787376,-0.045248394,-0.013399142,0.099584361
1193,1414,glidden,0.104656229,0.104656224,0.037608382,-0.185235265,0.003142059,0.028397428,-0.0064611,-0.119743726,0.028844346
1194,1248,nectar,0.104768831,0.104768826,0.090535818,-0.056143576,0.071785786,0.025007907,0.01365035,-0.058938188,0.061215586
1195,211,voca,0.104882375,0.10488237,0.062666603,-0.04988102,0.029995862,0.076949706,0.023034749,0.059783342,0.104430631
1196,1322,plainwell,0.104973736,0.10497373,0.047957761,-0.180234252,0.005048627,0.011704472,-0.016431175,-0.060029711,0.07566271
1197,1137,nordica,0.105434135,0.105434129,0.042858967,0.015975774,0.154974741,0.073233234,0.043791509,0.035355039,0.143148401
1198,172,bandolier,0.105530643,0.105530638,-0.168965828,-0.124971807,-0.095905706,-0.013873638,-0.112255604,-0.026717068,-0.069943126
1199,965,bells,0.105960956,0.10596095,0.118506787,-0.132984117,0.052702854,0.040564733,0.076626566,-0.080925908,0.086177436
1200,673,whitewater,0.106096631,0.106096626,-0.018056022,-0.053018017,0.075446943,-0.03347528,-0.061477034,-0.037755143,0.119373947
1201,690,unilever,0.106217465,0.10621746,-0.052399135,-0.13914472,-0.108349804,-0.006050885,-0.0768132,-0.068004705,-0.082760822
1202,1260,acteon,0.106517655,0.10651765,-0.059397328,-0.084877467,0.022246159,0.085304051,-0.044033243,-0.042689673,0.007827513
1203,89,munsingwear,0.108391288,0.108391282,0.046771827,-0.083748041,0.008541205,-0.106086588,-0.115449054,-0.07046354,-0.044270806
1204,934,starbucks,0.108535748,0.108535743,0.052996604,-0.034442165,0.066597724,0.082283091,-0.003085691,-0.025713421,0.091410592
1205,1086,souplantation,0.108860159,0.108860153,0.077131671,-0.054929449,0.088692441,0.037768245,-0.002813783,-0.032992822,0.088854548
1206,638,farmacy,0.109144032,0.109144026,0.000134028,-0.107686129,0.056185696,-0.008705934,-0.081374007,-0.044726379,0.044975713
1207,1254,serta,0.109266852,0.109266846,0.115493985,-0.079374517,0.057149336,0.07791348,0.072433353,-0.095362688,-0.004980067
1208,1021,hoboken,0.109768379,0.109768374,0.117746477,-0.154095171,0.070809779,-0.000432078,0.045859433,-0.089980529,0.099763607
1209,1136,glade,0.109791514,0.109791508,0.034873629,-0.033611905,0.07073287,0.052920758,0.02053455,-0.072151695,0.014826827
1210,258,horizons,0.110643517,0.110643512,0.099800419,-0.079646554,0.015089119,0.030640814,0.056459116,-0.018716884,0.087522716
1211,271,transamerica,0.110742037,0.110742032,0.104579608,-0.045356267,0.072558629,0.069798347,0.084063464,-0.034450405,0.079340867
1212,1069,hooters,0.111137066,0.111137061,0.078574535,-0.079980571,0.004203934,0.159104815,0.08596687,0.003934747,0.088913645
1213,74,garanimals,0.111302086,0.111302081,0.030899671,0,0.101451787,-0.000996171,-0.024080087,-0.038103287,-0.003129176
1214,716,glucerna,0.111950081,0.111950075,-0.003483422,0,0.04228455,0.024839483,-0.036247871,0.049176054,0.096062396
1215,130,gucci,0.112083158,0.112083152,0.02264389,-0.110375107,-0.035184921,0.060066258,-0.114685521,-0.058634399,0.01692317
1216,494,tampico,0.112342443,0.112342437,0.075851325,-0.086529889,0.023811038,0.011067562,0.026615544,-0.03379076,0.058663809
1217,242,aarp,0.11238854,0.112388535,0.104002538,-0.049514855,-0.004593013,-0.016535414,0.011868537,-0.032787256,0.031758677
1218,1457,travelworld,0.112766985,0.112766979,0.081478675,0,0.140260618,0.003454583,-0.004593261,-0.037802054,0.07693833
1219,1062,bennigans,0.112831612,0.112831606,0.043918498,0,0.121115158,-0.045173293,-0.073799523,-0.142497986,-0.022574005
1220,662,glossier,0.113592268,0.113592263,0.015013404,-0.038830127,0.103983702,0.066604295,-0.084422131,-0.025005088,0.059953898
1221,1008,dutchess,0.113840915,0.11384091,0.121446264,-0.00654586,0.158726031,0.113649538,0.121075604,0.045100252,0.18030613
1222,71,duer,0.11395326,0.113953254,0.038683188,-0.220927988,-0.162767612,0.022519864,-0.007614658,-0.144562065,-0.125537809
1223,893,dole,0.114139266,0.11413926,0.066787745,-0.159079757,-0.066406367,-0.010535873,-0.055877639,-0.11876702,-0.041072999
1224,66,customink,0.114251024,0.114251018,-0.008332338,-0.117495255,0.010836857,-0.026525621,-0.04509048,-0.141175499,-0.089983892
1225,1273,downtown,0.114252758,0.114252752,-0.045038972,-0.068800249,0.034914208,0.034049479,-0.094300457,-0.048429954,0.030833489
1226,838,mclaughlin,0.114844757,0.114844751,-0.0278299,-0.213359776,-0.015721565,-0.001262393,-0.092705988,-0.117947708,-0.008916312
1227,544,quantcast,0.114972838,0.114972832,0.082420288,-0.088612623,0.008915709,-0.007119775,0.027239862,-0.11045279,-0.035620247
1228,944,ovaltine,0.115329531,0.115329526,0.022369181,-0.032200976,0.067183318,0.035581312,-0.053534011,-0.121876687,-0.013756541
1229,1249,ortho,0.115461356,0.115461351,0.10613613,-0.076273582,0.046692597,0.027978291,0.01925332,-0.055182577,0.031570887
1230,1227,beautyrest,0.115600619,0.115600613,0.119763297,-0.043724636,0.157929791,0.069430134,0.063847164,0.024255355,0.157254856
1231,1232,eclipse,0.115901022,0.115901016,0.106766039,-0.085466234,0.069421255,0.03683935,0.023381691,-0.082205841,0.060843391
1232,985,rainier,0.116076034,0.116076028,0.123993717,-0.137238124,0.079288214,0.06429066,0.090232157,-0.01415121,0.142909296
1233,1072,ihop,0.116482503,0.116482498,0.051997906,-0.037098868,0.021440005,0.011128255,-0.027706718,-0.098147135,-0.053130448
1234,1321,fiora,0.116736522,0.116736516,0.02596496,-0.069745047,0.020530497,0.053447893,0.014599264,-0.012872401,0.059147868
1235,201,ess,0.11685937,0.116859365,0.065302575,-0.069498301,-0.00704865,0.022173459,-0.01703967,-0.054165112,-0.017563993
1236,606,elance,0.117039731,0.117039725,0.072585871,-0.093898108,-0.02464352,-0.019621977,-0.026389035,-0.047257254,-0.002307396
1237,777,percepta,0.117074873,0.117074867,-0.012588992,0,0.04228455,-8.10E-05,-0.056360474,-0.159114949,-0.078579503
1238,951,babybel,0.117241281,0.117241275,0.028503169,-0.026713685,0.147277373,-0.002785905,-0.018610814,-0.034883102,0.079373528
1239,422,naacp,0.117935631,0.117935625,0.111540483,-0.032928225,0.013778749,-0.026907666,-0.021700756,-0.077778874,-0.028746303
1240,859,coolhaus,0.118243733,0.118243727,0.032702906,-0.157456274,0.044027302,0.031748604,-0.011790407,-0.032727639,0.082664288
1241,783,prevagen,0.118470351,0.118470345,0.000306233,0,0.04228455,0.075283241,0.014214065,-0.043190081,0.001151401
1242,318,keybank,0.11880458,0.118804574,0.103486498,-0.087793304,0.005941132,0.024122774,0.041149735,0.001277417,0.078276892
1243,283,tiaa,0.119009398,0.119009392,0.054101715,-0.024220302,0.067229597,0.095091362,0.094702227,-0.039023246,0.021269824
1244,1462,priv,0.119583443,0.119583437,-0.10923769,-0.077451638,0.005179302,-0.020401927,-0.13462013,-0.062597363,-0.044999191
1245,1038,basler,0.120202221,0.120202215,0.068207617,-0.234383247,-0.104752899,-0.021393509,-0.030429259,-0.138063112,-0.066312093
1246,747,essentials,0.120326043,0.120326037,0.02629582,-0.094608689,-0.058592951,0.055834051,-0.033276721,-0.051025552,0.02039849
1247,1316,chinet,0.121337843,0.121337837,0.030479954,0,0.166104405,0.039404909,0.010618409,0.00218216,0.099939713
1248,1242,lucid,0.121859801,0.121859795,0.101515739,-0.03868253,0.078323323,0.046428124,0.030071647,-0.018491652,0.086213863
1249,1245,luxi,0.12258691,0.122586904,0.087167438,-0.11681548,0.036152458,0.135581607,0.098962845,0.032228714,0.106672245
1250,133,hermes,0.12273481,0.122734804,0.013014262,-0.157560452,-0.04881948,0.021524986,-0.146563997,-0.103130174,-0.004076908
1251,564,fellowes,0.122920306,0.1229203,0.056756572,-0.150370022,-0.023295955,0.022801803,-0.015555887,-0.074251205,0.022019286
1252,1250,restonic,0.12302265,0.123022644,0.110133287,0,0.173755821,-0.01648309,-0.02028572,-0.026222769,0.111044191
1253,1212,pfaltzgraff,0.123091109,0.123091103,-0.030953816,-0.14818021,-0.027009013,0.054887534,-0.006670431,0.005165912,0.039745801
1254,674,colors,0.123181065,0.123181059,0.001076103,-0.098051639,0.008237569,0.079475959,0.021771308,-0.016210173,0.122845474
1255,914,goldfish,0.12327123,0.123271224,0.013608403,-0.087888353,-0.033357849,0.028950475,-0.081908279,-0.000538213,0.054175963
1256,626,cerave,0.123794891,0.123794885,-0.052324393,0,0.15431911,0.051289217,-0.024305108,-0.020422857,0.072045936
1257,1226,bassett,0.123955613,0.123955607,0.100947549,-0.146275782,0.02463821,0.085472122,0.055991156,-0.118473882,0.038014989
1258,905,nabisco,0.124851508,0.124851502,0.029967544,0.009762488,0.055032624,0.010999584,-0.091697316,-0.045936002,-0.002457194
1259,718,luna,0.125225219,0.125225213,0.001848274,-0.061818738,-0.046444691,0.223509446,0.069229603,0.007898603,0.038579625
1260,1206,mottahedeh,0.125643278,0.125643272,-0.127486413,-0.191061409,-0.057974243,-0.026094709,-0.075315212,0.000827636,0.028998755
1261,684,orajel,0.125717437,0.125717431,-0.033263836,0,0.154239945,-0.061412768,-0.147515329,-0.094446604,-0.062940669
1262,1294,electrolux,0.12595761,0.125957603,0.075929543,-0.092472344,0.032743989,0.028180507,-0.022985118,0.020089172,0.134066996
1263,858,breyers,0.126137504,0.126137498,0.096653198,-0.146153811,0.018157025,0.073333684,0.027661846,-0.013229458,0.089174446
1264,153,tods,0.126461291,0.126461285,-0.028302716,-0.135203886,-0.040230731,-0.011012819,-0.15712484,-0.089335659,-0.037273509
1265,1238,hyphen,0.126462385,0.126462379,0.106244368,-0.090018257,0.063303968,0.053436986,0.034488446,-0.056271085,0.057076776
1266,854,smuckers,0.126916929,0.126916923,0.092849802,-0.172844927,-0.024232835,0.03062842,-0.059311826,-0.028818261,0.05989862
1267,531,mindspace,0.126942796,0.126942789,0.048196799,-0.147524396,-0.038214193,0.022188122,0.048158481,-0.010515726,0.073056635
1268,823,xylitol,0.127377455,0.127377449,0.109515141,-0.042020067,0.040076479,0.026115176,-0.03674407,0.006493878,0.042473365
1269,1204,mikasa,0.128003949,0.128003943,-0.025068058,-0.094942951,-0.02322035,0.092304397,0.0193419,0.03271219,0.058251582
1270,635,elemis,0.128522214,0.128522207,0.065266909,-0.057517168,0.091251356,0.00260645,-0.07945602,0.009944902,0.086595081
1271,949,skittles,0.12865297,0.128652964,0.024249742,-0.141624163,-0.00740615,0.041851121,-0.059676806,-0.062234154,0.067499289
1272,1058,portillos,0.129022559,0.129022553,0.025708324,0,0.121115158,-0.00629069,-0.037487998,-0.10034294,0.007657663
1273,135,jambu,0.129092453,0.129092447,-0.0038771,-0.174500475,-0.056962507,0.074691719,-0.069315048,0.001886259,0.062908145
1274,1192,artland,0.129304308,0.129304301,-0.099353668,-0.139361323,-0.040987295,0.003343043,-0.053082356,-0.051296119,-0.025449118
1275,65,cubavera,0.12930858,0.129308573,0.06419627,0,0.101451787,-0.054372228,-0.068299784,-0.150414642,-0.132621712
1276,756,hims,0.129329413,0.129329406,-0.041768404,-0.206428566,-0.198318292,0.044376239,-0.030746442,-0.086318124,-0.062835759
1277,118,birkenstock,0.129342626,0.12934262,0.042968814,-0.137017048,0.02001119,0.055546164,-0.104724476,-0.030983811,0.077090469
1278,1095,berkley,0.129602429,0.129602422,0.206256149,-0.132155841,0.049574817,0.119783281,0.208545868,-0.118623904,0.077192303
1279,646,neostrata,0.129871175,0.129871168,-0.004120435,0,0.15431911,0.01817109,-0.054670884,-0.036041558,0.087812136
1280,849,jif,0.129947896,0.12994789,0.108463787,0.029643091,0.10733292,0.029807273,-0.050218526,-0.0652405,-0.033947772
1281,970,bruz,0.130068328,0.130068321,0.088894008,-0.26087866,0.006619828,-0.026989926,0.019730328,-0.203189865,-0.025486289
1282,383,netizen,0.130333449,0.130333442,0.056692191,-0.120905982,-0.023840303,0.076254837,0.057073664,-0.015771418,0.054055737
1283,1200,herend,0.130353487,0.13035348,-0.089943363,-0.153832352,-0.067911654,0.077496807,0.01716829,-0.007814874,0.008392736
1284,28,mika,0.131384124,0.131384117,0.055187166,-0.127145556,-0.082456084,0.18482789,0.10122104,-0.085544896,-0.06650461
1285,60,chaps,0.131520546,0.13152054,0.083083646,-0.167279381,-0.110725978,-0.027238265,-0.048538805,-0.151825671,-0.129383676
1286,573,smead,0.13180659,0.131806583,0.068449645,-0.223095345,-0.11618223,-0.050993395,-0.072219969,-0.120389364,-0.05748429
1287,642,jergens,0.131867318,0.131867312,0.043139673,-0.122919036,0.052045339,0.047041515,-0.040308191,-0.061407515,0.034984185
1288,1213,portmeirion,0.131908236,0.131908229,-0.005245417,-0.134498482,-0.03241709,0.069625623,0.002789078,-0.031998082,0.00038469
1289,907,sandies,0.132423287,0.13242328,0.032361584,-0.118833077,-0.044519781,0.046971419,-0.053289851,0.033109498,0.084207821
1290,116,bearpaw,0.133060381,0.133060374,-0.022820676,-0.099311987,0.020806299,0.12137392,-0.030809548,0.071419411,0.153594056
1291,188,longchamp,0.133061326,0.133061319,-0.040691986,-0.12637143,-0.114773302,0.10327349,-0.042929841,-0.016790324,-0.073259785
1292,232,lsc,0.133197638,0.133197631,0.120365709,-0.017029673,0.056688741,0.026949377,0.038408339,0.019606859,0.074814822
1293,746,esi,0.13364174,0.133641733,0.016632687,0.013998847,0.029892691,0.099089946,0.004640497,0.051423558,0.068966714
1294,491,nbc,0.134011748,0.134011741,0.083750074,-0.122518912,-0.076736281,0.004843866,0.023505538,-0.077305274,-0.030597132
1295,1207,nachtmann,0.134388641,0.134388635,-0.124644903,0,0.093634465,0.042761904,-0.013897072,-0.033123746,0.001445516
1296,79,hanes,0.135331503,0.135331496,0.077827583,-0.093551792,-0.040719884,0.016074572,-0.012547706,-0.092408647,-0.077313935
1297,1208,nambe,0.135770945,0.135770938,-0.06053376,-0.124191191,-0.060969617,-0.00766617,-0.065582295,0.030822279,0.050682178
1298,666,boucheron,0.13578074,0.135780733,-0.105739139,-0.199939754,-0.138821593,0.089734661,-0.046042828,-0.018231302,-0.004475499
1299,818,sweetleaf,0.135838348,0.135838341,0.039617137,-0.094009454,-0.003274655,0.00607281,-0.04382279,-0.081511756,-0.025755948
1300,1010,hamms,0.136138261,0.136138254,0.153078935,-0.162058956,0.097935381,-0.067024852,-0.012999299,-0.118417118,0.069901561
1301,132,havaianas,0.136455476,0.136455469,0.067229658,-0.094784348,0.03688782,0.069628567,-0.087464103,-0.000985075,0.081865048
1302,334,unison,0.136814311,0.136814304,0.127039657,-0.040270359,0.061794585,0.008818853,0.031613142,-0.061500377,0.037194461
1303,894,biscoff,0.137315903,0.137315896,-0.070479483,-0.151087825,-0.089352294,0.036153261,-0.060200723,-0.000597289,0.04486016
1304,147,skechers,0.137824947,0.13782494,0.06106494,-0.106119304,0.015565175,0.07944419,-0.082980206,-0.018904697,0.077905264
1305,1060,lins,0.13786763,0.137867623,0.07445151,-0.143115882,-0.079207002,0.065494109,0.008078067,-0.098773825,-0.042961463
1306,950,snickers,0.137868898,0.137868891,0.045649765,-0.068616157,0.053073516,0.057311034,-0.030598557,-0.059872455,0.064491324
1307,920,stauffers,0.139070576,0.139070569,-0.011101502,0,0.056600947,-0.066270127,-0.130467065,-0.05719632,0.010611726
1308,1347,daymark,0.139134209,0.139134202,0.130290382,-0.082774674,0.05953099,0.02744324,0.066989276,-0.046669554,0.08478727
1309,700,anacin,0.1397845,0.139784493,0.008073527,-0.087718768,0.060190537,-0.016602575,-0.081953597,-0.07269292,0.022390336
1310,1463,spa,0.139941985,0.139941978,-0.017097819,-0.094685057,-0.060448855,0.091225599,-0.053867891,-0.005706995,0.007219773
1311,889,ritas,0.140732938,0.140732931,0.057277416,-0.178593361,-0.017796946,0.099475187,0.040856799,0.089308496,0.173701613
